Zipcode	Label	Proportion	Prevelance	COUNTYNAME
32819	White alone	0.74	11.170977011494253	Orange
32819	Black or African American alone	0.16	11.170977011494253	Orange
32819	American Indian and Alaska Native alone	0	11.170977011494253	Orange
32819	Asian alone	0.09	11.170977011494253	Orange
32819	Native Hawaiian and Other Pacific Islander alone	0	11.170977011494253	Orange
32821	White alone	0.86	13.048642533936652	Orange
32821	Black or African American alone	0.07	13.048642533936652	Orange
32821	American Indian and Alaska Native alone	0	13.048642533936652	Orange
32821	Asian alone	0.07	13.048642533936652	Orange
32821	Native Hawaiian and Other Pacific Islander alone	0	13.048642533936652	Orange
32822	White alone	0.86	9.217940414507773	Orange
32822	Black or African American alone	0.1	9.217940414507773	Orange
32822	American Indian and Alaska Native alone	0.01	9.217940414507773	Orange
32822	Asian alone	0.03	9.217940414507773	Orange
32822	Native Hawaiian and Other Pacific Islander alone	0	9.217940414507773	Orange
32824	White alone	0.77	13.05881846736371	Orange
32824	Black or African American alone	0.15	13.05881846736371	Orange
32824	American Indian and Alaska Native alone	0	13.05881846736371	Orange
32824	Asian alone	0.07	13.05881846736371	Orange
32824	Native Hawaiian and Other Pacific Islander alone	0	13.05881846736371	Orange
32825	White alone	0.82	8.267388927866339	Orange
32825	Black or African American alone	0.11	8.267388927866339	Orange
32825	American Indian and Alaska Native alone	0	8.267388927866339	Orange
32825	Asian alone	0.07	8.267388927866339	Orange
32825	Native Hawaiian and Other Pacific Islander alone	0	8.267388927866339	Orange
32826	White alone	0.87	5.433423195575442	Orange
32826	Black or African American alone	0.09	5.433423195575442	Orange
32826	American Indian and Alaska Native alone	0	5.433423195575442	Orange
32826	Asian alone	0.04	5.433423195575442	Orange
32826	Native Hawaiian and Other Pacific Islander alone	0	5.433423195575442	Orange
32835	White alone	0.66	7.321435999833604	Orange
32835	Black or African American alone	0.23	7.321435999833604	Orange
32835	American Indian and Alaska Native alone	0	7.321435999833604	Orange
32835	Asian alone	0.11	7.321435999833604	Orange
32835	Native Hawaiian and Other Pacific Islander alone	0	7.321435999833604	Orange
32837	White alone	0.76	10.54375365425843	Orange
32837	Black or African American alone	0.1	10.54375365425843	Orange
32837	American Indian and Alaska Native alone	0	10.54375365425843	Orange
32837	Asian alone	0.13	10.54375365425843	Orange
32837	Native Hawaiian and Other Pacific Islander alone	0.01	10.54375365425843	Orange
32839	White alone	0.49	7.951064553946225	Orange
32839	Black or African American alone	0.47	7.951064553946225	Orange
32839	American Indian and Alaska Native alone	0	7.951064553946225	Orange
32839	Asian alone	0.04	7.951064553946225	Orange
32839	Native Hawaiian and Other Pacific Islander alone	0	7.951064553946225	Orange
32901	White alone	0.75	8.19482641795209	Brevard
32901	Black or African American alone	0.19	8.19482641795209	Brevard
32901	American Indian and Alaska Native alone	0	8.19482641795209	Brevard
32901	Asian alone	0.06	8.19482641795209	Brevard
32901	Native Hawaiian and Other Pacific Islander alone	0	8.19482641795209	Brevard
32904	White alone	0.9	7.632708942684673	Brevard
32904	Black or African American alone	0.05	7.632708942684673	Brevard
32904	American Indian and Alaska Native alone	0	7.632708942684673	Brevard
32904	Asian alone	0.05	7.632708942684673	Brevard
32904	Native Hawaiian and Other Pacific Islander alone	0	7.632708942684673	Brevard
32905	White alone	0.82	6.4887134151574974	Brevard
32905	Black or African American alone	0.15	6.4887134151574974	Brevard
32905	American Indian and Alaska Native alone	0.01	6.4887134151574974	Brevard
32905	Asian alone	0.02	6.4887134151574974	Brevard
32905	Native Hawaiian and Other Pacific Islander alone	0	6.4887134151574974	Brevard
32907	White alone	0.78	6.3814197215622706	Brevard
32907	Black or African American alone	0.2	6.3814197215622706	Brevard
32907	American Indian and Alaska Native alone	0.01	6.3814197215622706	Brevard
32907	Asian alone	0.02	6.3814197215622706	Brevard
32907	Native Hawaiian and Other Pacific Islander alone	0	6.3814197215622706	Brevard
32909	White alone	0.77	7.628555886211641	Brevard
32909	Black or African American alone	0.2	7.628555886211641	Brevard
32909	American Indian and Alaska Native alone	0.01	7.628555886211641	Brevard
32909	Asian alone	0.02	7.628555886211641	Brevard
32909	Native Hawaiian and Other Pacific Islander alone	0	7.628555886211641	Brevard
32922	White alone	0.56	6.164342569872524	Brevard
32922	Black or African American alone	0.43	6.164342569872524	Brevard
32922	American Indian and Alaska Native alone	0	6.164342569872524	Brevard
32922	Asian alone	0.01	6.164342569872524	Brevard
32922	Native Hawaiian and Other Pacific Islander alone	0	6.164342569872524	Brevard
32926	White alone	0.85	4.120465434633813	Brevard
32926	Black or African American alone	0.12	4.120465434633813	Brevard
32926	American Indian and Alaska Native alone	0	4.120465434633813	Brevard
32926	Asian alone	0.04	4.120465434633813	Brevard
32926	Native Hawaiian and Other Pacific Islander alone	0	4.120465434633813	Brevard
32927	White alone	0.92	4.069109106184023	Brevard
32927	Black or African American alone	0.06	4.069109106184023	Brevard
32927	American Indian and Alaska Native alone	0	4.069109106184023	Brevard
32927	Asian alone	0.01	4.069109106184023	Brevard
32927	Native Hawaiian and Other Pacific Islander alone	0.01	4.069109106184023	Brevard
32931	White alone	0.97	5.279209933919105	Brevard
32931	Black or African American alone	0.01	5.279209933919105	Brevard
32931	American Indian and Alaska Native alone	0	5.279209933919105	Brevard
32931	Asian alone	0.02	5.279209933919105	Brevard
32931	Native Hawaiian and Other Pacific Islander alone	0	5.279209933919105	Brevard
32934	White alone	0.92	5.694844281601675	Brevard
32934	Black or African American alone	0.02	5.694844281601675	Brevard
32934	American Indian and Alaska Native alone	0.01	5.694844281601675	Brevard
32934	Asian alone	0.05	5.694844281601675	Brevard
32934	Native Hawaiian and Other Pacific Islander alone	0	5.694844281601675	Brevard
32935	White alone	0.89	5.234293479579703	Brevard
32935	Black or African American alone	0.07	5.234293479579703	Brevard
32935	American Indian and Alaska Native alone	0	5.234293479579703	Brevard
32935	Asian alone	0.03	5.234293479579703	Brevard
32935	Native Hawaiian and Other Pacific Islander alone	0	5.234293479579703	Brevard
32937	White alone	0.96	5.121411201045333	Brevard
32937	Black or African American alone	0.03	5.121411201045333	Brevard
32937	American Indian and Alaska Native alone	0	5.121411201045333	Brevard
32937	Asian alone	0.01	5.121411201045333	Brevard
32937	Native Hawaiian and Other Pacific Islander alone	0	5.121411201045333	Brevard
32940	White alone	0.92	5.335420075407271	Brevard
32940	Black or African American alone	0.04	5.335420075407271	Brevard
32940	American Indian and Alaska Native alone	0	5.335420075407271	Brevard
32940	Asian alone	0.04	5.335420075407271	Brevard
32940	Native Hawaiian and Other Pacific Islander alone	0	5.335420075407271	Brevard
32951	White alone	0.98	3.5827626524135625	Brevard
32951	Black or African American alone	0	3.5827626524135625	Brevard
32951	American Indian and Alaska Native alone	0	3.5827626524135625	Brevard
32951	Asian alone	0.01	3.5827626524135625	Brevard
32951	Native Hawaiian and Other Pacific Islander alone	0	3.5827626524135625	Brevard
32952	White alone	0.97	4.788705523228084	Brevard
32952	Black or African American alone	0.01	4.788705523228084	Brevard
32952	American Indian and Alaska Native alone	0	4.788705523228084	Brevard
32952	Asian alone	0.02	4.788705523228084	Brevard
32952	Native Hawaiian and Other Pacific Islander alone	0	4.788705523228084	Brevard
32953	White alone	0.92	5.65186515727474	Brevard
32953	Black or African American alone	0.06	5.65186515727474	Brevard
32953	American Indian and Alaska Native alone	0	5.65186515727474	Brevard
32953	Asian alone	0.02	5.65186515727474	Brevard
32953	Native Hawaiian and Other Pacific Islander alone	0	5.65186515727474	Brevard
32955	White alone	0.85	4.9988428604489705	Brevard
32955	Black or African American alone	0.12	4.9988428604489705	Brevard
32955	American Indian and Alaska Native alone	0	4.9988428604489705	Brevard
32955	Asian alone	0.02	4.9988428604489705	Brevard
32955	Native Hawaiian and Other Pacific Islander alone	0	4.9988428604489705	Brevard
32958	White alone	0.95	5.318516965440123	Indian River
32958	Black or African American alone	0.05	5.318516965440123	Indian River
32958	American Indian and Alaska Native alone	0	5.318516965440123	Indian River
32958	Asian alone	0	5.318516965440123	Indian River
32958	Native Hawaiian and Other Pacific Islander alone	0	5.318516965440123	Indian River
32960	White alone	0.87	10.09257578507896	Indian River
32960	Black or African American alone	0.1	10.09257578507896	Indian River
32960	American Indian and Alaska Native alone	0.01	10.09257578507896	Indian River
32960	Asian alone	0.02	10.09257578507896	Indian River
32960	Native Hawaiian and Other Pacific Islander alone	0	10.09257578507896	Indian River
32962	White alone	0.89	6.062209456139687	Indian River
32962	Black or African American alone	0.09	6.062209456139687	Indian River
32962	American Indian and Alaska Native alone	0	6.062209456139687	Indian River
32962	Asian alone	0.01	6.062209456139687	Indian River
32962	Native Hawaiian and Other Pacific Islander alone	0	6.062209456139687	Indian River
32963	White alone	0.99	4.738138018233846	Indian River
32963	White alone	0.99	4.738138018233846	St. Lucie
32963	White alone	0.99	0.0266187529114261	Indian River
32963	White alone	0.99	0.0266187529114261	St. Lucie
32963	Black or African American alone	0.01	4.738138018233846	Indian River
32963	Black or African American alone	0.01	4.738138018233846	St. Lucie
32963	Black or African American alone	0.01	0.0266187529114261	Indian River
32963	Black or African American alone	0.01	0.0266187529114261	St. Lucie
32963	American Indian and Alaska Native alone	0	4.738138018233846	Indian River
32963	American Indian and Alaska Native alone	0	4.738138018233846	St. Lucie
32963	American Indian and Alaska Native alone	0	0.0266187529114261	Indian River
32963	American Indian and Alaska Native alone	0	0.0266187529114261	St. Lucie
32963	Asian alone	0.01	4.738138018233846	Indian River
32963	Asian alone	0.01	4.738138018233846	St. Lucie
32963	Asian alone	0.01	0.0266187529114261	Indian River
32963	Asian alone	0.01	0.0266187529114261	St. Lucie
32963	Native Hawaiian and Other Pacific Islander alone	0	4.738138018233846	Indian River
32963	Native Hawaiian and Other Pacific Islander alone	0	4.738138018233846	St. Lucie
32963	Native Hawaiian and Other Pacific Islander alone	0	0.0266187529114261	Indian River
32963	Native Hawaiian and Other Pacific Islander alone	0	0.0266187529114261	St. Lucie
32966	White alone	0.95	5.898602534936626	Indian River
32966	Black or African American alone	0.04	5.898602534936626	Indian River
32966	American Indian and Alaska Native alone	0	5.898602534936626	Indian River
32966	Asian alone	0.01	5.898602534936626	Indian River
32966	Native Hawaiian and Other Pacific Islander alone	0	5.898602534936626	Indian River
32968	White alone	0.93	6.515128478029498	Indian River
32968	Black or African American alone	0.03	6.515128478029498	Indian River
32968	American Indian and Alaska Native alone	0	6.515128478029498	Indian River
32968	Asian alone	0.04	6.515128478029498	Indian River
32968	Native Hawaiian and Other Pacific Islander alone	0	6.515128478029498	Indian River
32976	White alone	1	4.652441706995161	Brevard
32976	Black or African American alone	0	4.652441706995161	Brevard
32976	American Indian and Alaska Native alone	0	4.652441706995161	Brevard
32976	Asian alone	0	4.652441706995161	Brevard
32976	Native Hawaiian and Other Pacific Islander alone	0	4.652441706995161	Brevard
33004	White alone	0.69	8.54371346847407	Broward
33004	Black or African American alone	0.3	8.54371346847407	Broward
33004	American Indian and Alaska Native alone	0	8.54371346847407	Broward
33004	Asian alone	0.01	8.54371346847407	Broward
33004	Native Hawaiian and Other Pacific Islander alone	0	8.54371346847407	Broward
33009	White alone	0.77	9.524267641541199	Broward
33009	Black or African American alone	0.2	9.524267641541199	Broward
33009	American Indian and Alaska Native alone	0	9.524267641541199	Broward
33009	Asian alone	0.02	9.524267641541199	Broward
33009	Native Hawaiian and Other Pacific Islander alone	0	9.524267641541199	Broward
33010	White alone	0.96	17.104274410997657	Dade
33010	Black or African American alone	0.04	17.104274410997657	Dade
33010	American Indian and Alaska Native alone	0	17.104274410997657	Dade
33010	Asian alone	0	17.104274410997657	Dade
33010	Native Hawaiian and Other Pacific Islander alone	0	17.104274410997657	Dade
33012	White alone	0.98	16.6725361651406	Dade
33012	Black or African American alone	0.02	16.6725361651406	Dade
33012	American Indian and Alaska Native alone	0	16.6725361651406	Dade
33012	Asian alone	0	16.6725361651406	Dade
33012	Native Hawaiian and Other Pacific Islander alone	0	16.6725361651406	Dade
33013	White alone	0.97	18.570257315842582	Dade
33013	Black or African American alone	0.02	18.570257315842582	Dade
33013	American Indian and Alaska Native alone	0	18.570257315842582	Dade
33013	Asian alone	0.01	18.570257315842582	Dade
33013	Native Hawaiian and Other Pacific Islander alone	0	18.570257315842582	Dade
33014	White alone	0.95	15.399293960499952	Dade
33014	Black or African American alone	0.03	15.399293960499952	Dade
33014	American Indian and Alaska Native alone	0	15.399293960499952	Dade
33014	Asian alone	0.02	15.399293960499952	Dade
33014	Native Hawaiian and Other Pacific Islander alone	0	15.399293960499952	Dade
33015	White alone	0.89	15.161256715929216	Dade
33015	Black or African American alone	0.1	15.161256715929216	Dade
33015	American Indian and Alaska Native alone	0	15.161256715929216	Dade
33015	Asian alone	0.01	15.161256715929216	Dade
33015	Native Hawaiian and Other Pacific Islander alone	0	15.161256715929216	Dade
33016	White alone	0.97	16.60541586073501	Dade
33016	Black or African American alone	0.03	16.60541586073501	Dade
33016	American Indian and Alaska Native alone	0	16.60541586073501	Dade
33016	Asian alone	0.01	16.60541586073501	Dade
33016	Native Hawaiian and Other Pacific Islander alone	0	16.60541586073501	Dade
33018	White alone	0.98	18.33055654355192	Dade
33018	Black or African American alone	0.01	18.33055654355192	Dade
33018	American Indian and Alaska Native alone	0	18.33055654355192	Dade
33018	Asian alone	0.01	18.33055654355192	Dade
33018	Native Hawaiian and Other Pacific Islander alone	0	18.33055654355192	Dade
33020	White alone	0.68	9.557667176113585	Broward
33020	Black or African American alone	0.3	9.557667176113585	Broward
33020	American Indian and Alaska Native alone	0	9.557667176113585	Broward
